id,url,verified,username,fullname,images,timestamp,text,links,isPinned,isQuote,isRetweet,isReply,likes,replies,retweets,quotes,user,replyingTo,quotedTweet
1685883614670778368,https://twitter.com/MaharashtraSEC/status/1685883614670778368,False,@MaharashtraSEC,Maharashtra SEC,['https://pbs.twimg.com/media/F2V2NGpbIAAhNFR.jpg?name=orig'],2023-07-31T05:22:00.000Z,"Let your vote speak 

#राज्यनिवडणूकआयोग #SEC_Maharashtra #Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,3,8,1,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1684074851739533312,https://twitter.com/MaharashtraSEC/status/1684074851739533312,False,@MaharashtraSEC,Maharashtra SEC,,2023-07-26T05:35:00.000Z,"मतदार याद्यांचे प्रभाग निहाय विभाजन

#राज्यनिवडणूकआयोग #SEC_Maharashtra #Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,9,8,1,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1684072343847735301,https://twitter.com/MaharashtraSEC/status/1684072343847735301,False,@MaharashtraSEC,Maharashtra SEC,['https://pbs.twimg.com/media/F18G20zaYAAd-sL.jpg?name=orig'],2023-07-26T05:25:00.000Z,"सुनो सबकी करो मन की  

#राज्यनिवडणूकआयोग #SEC_Maharashtra #Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,4,9,0,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1683716234490298369,https://twitter.com/MaharashtraSEC/status/1683716234490298369,False,@MaharashtraSEC,Maharashtra SEC,,2023-07-25T05:50:00.000Z,"भारतीय संविधानातील ७३ व ७४ व्या दुरुस्तीनंतर राज्य निवडणूक आयोगाची वाटचाल 

#राज्यनिवडणूकआयोग #SEC_Maharashtra #Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,3,11,1,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1683710273889382401,https://twitter.com/MaharashtraSEC/status/1683710273889382401,False,@MaharashtraSEC,Maharashtra SEC,['https://pbs.twimg.com/media/F129js2aYAAN-ln.jpg?name=orig'],2023-07-25T05:26:00.000Z,"ऐकावे जनाचे करावे मनाचे  

#राज्यनिवडणूकआयोग #SEC_Maharashtra #Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,6,8,3,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1683460261464915968,https://twitter.com/MaharashtraSEC/status/1683460261464915968,False,@MaharashtraSEC,Maharashtra SEC,,2023-07-24T12:52:00.000Z,"स्थानिक स्वराज्य संस्थांच्या निवडणुकांबाबत माहितीसाठी SEC Maharashtra  हँडल्स फॉलो करा / सबसक्राईब करा 

#राज्यनिवडणूकआयोग #SEC_Maharashtra #Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,9,2,1,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1683435169540366336,https://twitter.com/MaharashtraSEC/status/1683435169540366336,False,@MaharashtraSEC,Maharashtra SEC,['https://pbs.twimg.com/media/F1zDW8JaIAIZGIR.jpg?name=orig'],2023-07-24T11:13:00.000Z,"SUNO SABKI KARO KHUD KI  

#राज्यनिवडणूकआयोग #SEC_Maharashtra #Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,2,1,3,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1681987051280015361,https://twitter.com/MaharashtraSEC/status/1681987051280015361,False,@MaharashtraSEC,Maharashtra SEC,['https://pbs.twimg.com/media/F1eeS3iaAAAdZK4.jpg?name=orig'],2023-07-20T11:18:00.000Z,"राज्य निवडणूक आयोगामार्फत घेण्यात येणाऱ्या निवडणुका  

#राज्यनिवडणूकआयोग #SEC_Maharashtra #Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,3,4,4,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1681543697333391360,https://twitter.com/MaharashtraSEC/status/1681543697333391360,False,@MaharashtraSEC,Maharashtra SEC,['https://pbs.twimg.com/media/F1YLEiUaYAAvAmg.jpg?name=orig'],2023-07-19T05:57:00.000Z,"स्थानिक स्वराज्य संथांच्या निवडणुकांबाबत माहितीसाठी फॉलो करा / सबस्क्राईब करा  

#राज्यनिवडणूकआयोग #SEC_Maharashtra #Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,13,2,4,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1681198336551026688,https://twitter.com/MaharashtraSEC/status/1681198336551026688,False,@MaharashtraSEC,Maharashtra SEC,,2023-07-18T07:04:00.000Z,"आदिवासी बहुल भागातील _______ स्थानिक स्वराज्य संस्थांना अनुसूचित जमातीसाठीच्या आरक्षणाची किमान सदस्य संख्या मर्यादा लागू होणार नाहीत 

#राज्यनिवडणूकआयोग #SEC_Maharashtra #Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,2,0,2,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1680922971811254274,https://twitter.com/MaharashtraSEC/status/1680922971811254274,False,@MaharashtraSEC,Maharashtra SEC,['https://pbs.twimg.com/media/F1PWg6jacAE7OHm.jpg?name=orig'],2023-07-17T12:50:00.000Z,"मतदान मतदात्याची शान 

#राज्यनिवडणूकआयोग
#SEC_Maharashtra
#Local_body_Elections
#Elections","['https://twitter.com/search?q=%23राज्यनिवडणूकआयोग', 'https://twitter.com/search?q=%23SEC_Maharashtra', 'https://twitter.com/search?q=%23Local_body_Elections', 'https://twitter.com/search?q=%23Elections']",False,False,False,False,1,0,3,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1569585169312645120/Y6k-xsAV.jpg', 'username': '@MaharashtraSEC', 'userFullName': 'Maharashtra SEC', 'description': 'Maharashtra State Election Commission is a Constitutional body established on 26 April 1994, entrusted with duty to conduct elections for local bodies.', 'location': 'Maharashtra, India', 'website': 'mahasec.maharashtra.gov.in', 'joinDate': '2016-12-20T13:34:00.000Z', 'verified': False, 'totalLikes': 84, 'totalTweets': 529, 'totalFollowing': 0, 'totalFollowers': 3461, 'url': 'https://twitter.com/MaharashtraSEC'}",,
1816126216161607798,https://twitter.com/Friends4INC/status/1816126216161607798,False,@Friends4INC,FriendsofCongress,,2024-07-24T15:00:00.000Z,"शब्द दिला पूर्ण केला.. !

खा.प्रणिती (ताई) शिंदे यांनी लोकसभेत माझा पहिला आवाज हा आरक्षणावर असेल असं निवडणुकीपूर्वी वचन दिलं होत, लोकसभेत आज मराठा आणि धनगर समाज बांधवांच्या हक्काचा आणि जिव्हाळ्याचा असणारा प्रश्न मांडला.",[],False,False,False,False,851,3,127,1,"{'avatar': 'https://pbs.twimg.com/profile_images/1775801209267589120/GUrH7UfC.jpg', 'username': '@Friends4INC', 'userFullName': 'FriendsofCongress', 'description': 'Maharashtra Loksabha Election All Updates Here', 'location': None, 'website': None, 'joinDate': '2024-04-03T09:42:00.000Z', 'verified': False, 'totalLikes': 78, 'totalTweets': 123, 'totalFollowing': 7, 'totalFollowers': 1804, 'url': 'https://twitter.com/Friends4INC'}",,
1815660832946069611,https://twitter.com/Friends4INC/status/1815660832946069611,False,@Friends4INC,FriendsofCongress,,2024-07-23T08:10:00.000Z,"महाराष्ट्राच्या तोंडाला पान पुसनाऱ्या सरकारचा निषेध असो...

महाराष्ट्रातील काँग्रेस खासदारांची घोषणाबाजी..",[],False,False,False,False,428,1,35,2,"{'avatar': 'https://pbs.twimg.com/profile_images/1775801209267589120/GUrH7UfC.jpg', 'username': '@Friends4INC', 'userFullName': 'FriendsofCongress', 'description': 'Maharashtra Loksabha Election All Updates Here', 'location': None, 'website': None, 'joinDate': '2024-04-03T09:42:00.000Z', 'verified': False, 'totalLikes': 78, 'totalTweets': 123, 'totalFollowing': 7, 'totalFollowers': 1804, 'url': 'https://twitter.com/Friends4INC'}",,
1814209344973807960,https://twitter.com/Friends4INC/status/1814209344973807960,False,@Friends4INC,FriendsofCongress,,2024-07-19T08:03:00.000Z,आगामी विधानसभा निवडणुकीच्या पार्श्वभूमीवर राष्ट्रीय महासचिव के सी वेणुगोपाल आणि प्रभारी रमेश चेंनिथळा यांच्या प्रमुख उपस्थितीत महाराष्ट्र काँग्रेसची बैठक,[],False,False,False,False,97,0,2,0,"{'avatar': 'https://pbs.twimg.com/profile_images/1775801209267589120/GUrH7UfC.jpg', 'username': '@Friends4INC', 'userFullName': 'FriendsofCongress', 'description': 'Maharashtra Loksabha Election All Updates Here', 'location': None, 'website': None, 'joinDate': '2024-04-03T09:42:00.000Z', 'verified': False, 'totalLikes': 78, 'totalTweets': 123, 'totalFollowing': 7, 'totalFollowers': 1804, 'url': 'https://twitter.com/Friends4INC'}",,
